mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
bevmo,beverages,1,"BevMo, Ventura Boulevard, Encino, LA, Los Angeles County, California, 91356, United States of America",-118.5236618,34.1647399,1,avalon_and_monterey.json,"z19pwl75H3Q,df7SnrFdCq8"
oceana,hamlet,1,"Oceana, San Diego County, California, United States of America",-117.3300376,33.2105916,1,malibu_and_mammoth lakes.json,"Gh16mfvfskU,BML6LJM-lwA,5EVhiBGvVFc"
macarthur park,park,5,"MacArthur Park, Wilshire Boulevard, Angelino Heights, LA, Los Angeles County, California, 90057, United States of America",-118.27767170166,34.058874,23,"avalon_and_beverly hills.json,bakersfield_and_beverly hills.json,bakersfield_and_santa monica.json,beverly hills_and_fresno.json,beverly hills_and_huntington beach.json,beverly hills_and_long beach.json,beverly hills_and_monterey.json,beverly hills_and_pasadena.json,beverly hills_and_sacramento.json,beverly hills_and_san bernardino.json,beverly hills_and_santa ana.json,beverly hills_and_temecula.json,fresno_and_long beach.json,fresno_and_santa ana.json,long beach_and_pasadena.json,long beach_and_san bernardino.json,los angeles_and_santa clarita.json,newport beach_and_oakland.json,newport beach_and_pasadena.json,newport beach_and_san jose.json,pasadena_and_riverside.json,sacramento_and_santa ana.json,santa monica_and_temecula.json","tRwYQgk05DY,n3rEzI0PtPA,CPMpeNDIGdk"
ardmore,residential,1,"Ardmore, Sheridan, Lower Peters Canyon, Irvine, Orange County, California, 92602, United States of America",-117.7695226,33.7444856,1,anaheim_and_santa monica.json,"F9zY10ZNFkk,Zgj-uNddRqc,p27oWEy7_-w"
presidio,residential,8,"Presidio, Simi Valley, Ventura County, California, 93063, United States of America",-118.7127949,34.299701,22,"avalon_and_fremont.json,bakersfield_and_san bernardino.json,bakersfield_and_fremont.json,bakersfield_and_san diego.json,beverly hills_and_san francisco.json,carlsbad_and_stockton.json,huntington beach_and_monterey.json,huntington beach_and_san francisco.json,huntington beach_and_santa cruz.json,huntington beach_and_santa monica.json,huntington beach_and_stockton.json,huntington beach_and_malibu.json,los angeles_and_mammoth lakes.json,malibu_and_newport beach.json,malibu_and_sausalito.json,mammoth lakes_and_san diego.json,mammoth lakes_and_santa ana.json,monterey_and_newport beach.json,newport beach_and_santa cruz.json,san bernardino_and_sausalito.json,sacramento_and_san bernardino.json,newport beach_and_sausalito.json","L0Ipy7vs5ZM,-biHg5djpl4,UcQwplnhtsg"
mugu rock,peak,1,"Mugu Rock, Ventura County, California, United States of America",-119.0605256,34.0861219,1,malibu_and_santa barbara.json,"ZKnnaEafQmU,Uef6y-LLueU,YQbnGOnvw5U"
hotel buena vista,hotel,1,"Hotel De Anza, 233, West Santa Clara Street, Little Italy, Japantown, San José, Santa Clara County, California, 95113, United States of America",-121.895065751971,37.3343828,1,fremont_and_santa ana.json,lSwfNP52CQo
moon california,residential,1,"Moon, Palm Springs, Riverside County, California, 92264, United States of America",-116.5099829,33.7967376,44,"anaheim_and_pismo beach.json,anaheim_and_santa cruz.json,avalon_and_santa cruz.json,carlsbad_and_santa cruz.json,huntington beach_and_monterey.json,huntington beach_and_napa.json,huntington beach_and_san francisco.json,huntington beach_and_santa barbara.json,huntington beach_and_santa cruz.json,irvine_and_malibu.json,irvine_and_monterey.json,irvine_and_san jose.json,irvine_and_santa cruz.json,huntington beach_and_malibu.json,huntington beach_and_san jose.json,long beach_and_san diego.json,long beach_and_san francisco.json,long beach_and_san jose.json,long beach_and_santa cruz.json,long beach_and_malibu.json,malibu_and_pismo beach.json,malibu_and_sacramento.json,malibu_and_san diego.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_santa cruz.json,napa_and_santa monica.json,long beach_and_monterey.json,long beach_and_santa barbara.json,los angeles_and_santa cruz.json,malibu_and_monterey.json,monterey_and_santa monica.json,oakland_and_santa monica.json,pismo beach_and_san diego.json,pismo beach_and_santa monica.json,sacramento_and_santa barbara.json,sacramento_and_santa monica.json,san diego_and_santa cruz.json,san diego_and_santa monica.json,san francisco_and_santa monica.json,san jose_and_santa barbara.json,san jose_and_santa monica.json,santa barbara_and_santa cruz.json,santa cruz_and_santa monica.json","Ke_9Ru2AIak,Zx_9xWP0aUM,W1_zZMCM34U"
la jolla underwater park,park,1,"San Diego-La Jolla Underwater Park, La Jolla Shores Lane, La Jolla, San Diego, San Diego County, California, 92037, United States of America",-117.2528144,32.874769,8,"beverly hills_and_pismo beach.json,carlsbad_and_santa barbara.json,monterey_and_san diego.json,newport beach_and_santa barbara.json,pismo beach_and_san bernardino.json,pismo beach_and_santa clarita.json,san bernardino_and_santa barbara.json,san luis obispo_and_santa clarita.json","P8RTW1vtiOE,oD9tMfW2q7k,z4UpCJc_TUM"
ingraham street,primary,1,"Ingraham Street, Pacific Beach, San Diego, San Diego County, California, 92109, United States of America",-117.2334356,32.7672782,10,"anaheim_and_carlsbad.json,avalon_and_carlsbad.json,avalon_and_temecula.json,bakersfield_and_temecula.json,berkeley_and_carlsbad.json,beverly hills_and_temecula.json,carlsbad_and_newport beach.json,carlsbad_and_riverside.json,carlsbad_and_san jose.json,san jose_and_temecula.json","-kOKAIm7Ubo,FbDIRo5F14U,P7zoXPXNsHI"
naval museum,museum,4,"Vallejo Naval and Historical Museum, Capitol Street, Vallejo, Solano County, California, 94590, United States of America",-122.2563588,38.1029753,3,"beverly hills_and_mammoth lakes.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san luis obispo.json","zgcQVOJj6BI,8yP1zQcQhyM,QBvSivcB8Lc"
las vegas route,hotel,2,"California Hotel, Sky Walk(Connection from Main Street to California, Cultural Corridor, Vegas Heights, Las Vegas, Clark County, Nevada, 89101, United States of America",-115.144667930325,36.17310935,2,"oakland_and_san bernardino.json,santa monica_and_sausalito.json","BDIA9_vThxQ,cf3R_pUyBdw,FhCD69ML6go"
ames,residential,1,"Ames Street, Los Feliz, Atwater, LA, Los Angeles County, California, 90227, United States of America",-118.2800726,34.1096061,1,beverly hills_and_big bear lake.json,"CkWvNs0sPLA,Ab_jA_dkwjs,_tf_eVBs8hQ"
north ridgeville,hamlet,1,"Ridgeville, Trinity County, California, United States of America",-122.8030796,40.8645891,1,pasadena_and_sacramento.json,"6pNFL4zLT1g,oV-VqjTXQAk"
larkspur landing sacramento,hotel,1,"Larkspur Landing, 555, Howe Avenue, Sacramento County, California, 95825, United States of America",-121.416958,38.5760683,1,avalon_and_sacramento.json,"nj0rlC-sY-8,xrSsYIQgolw,xiiOPTCoqZQ"
schulman grove,wood,1,"Schulman Grove, White Mountain Road, Inyo County, California, United States of America",-118.1770449,37.3854848,1,beverly hills_and_mammoth lakes.json,"14kkmw85zuc,KuHN3To96ME,w7W8ROezdvA"
el presidio de santa,park,1,"Presidio of Santa Barbara, Santa Barbara Street, Santa Barbara, Santa Barbara County, California, 93105, United States of America",-119.698858982845,34.4227468,1,santa barbara_and_santa clarita.json,"H0-3AWFMpX0,1A0HkatayXo"
san juan road,tertiary,1,"San Juan Road, Woodland Hills, LA, Los Angeles County, California, 91367, United States of America",-118.6314778,34.1634047,1,san jose_and_san luis obispo.json,"22yu6b_PFlU,8RM1fBpZHGU,o9eidi3K0Lk"
bird cage theatre,theatre,1,"Bird Cage Theatre, 8039, Beach Boulevard, Buena Park, Orange County, California, 90620, United States of America",-118.0002407,33.8431558,1,fremont_and_los angeles.json,"DAQD9DXFHNM,_Rwo09Ogj-I,MfZWm5gwqxE"
santiago canyon,landfill,2,"Santiago Canyon Landfill, 3099, Cowan Heights, Orange County, California, 92869, United States of America",-117.733124211204,33.78114255,16,"anaheim_and_irvine.json,anaheim_and_riverside.json,bakersfield_and_newport beach.json,fremont_and_newport beach.json,fresno_and_santa ana.json,huntington beach_and_irvine.json,huntington beach_and_oakland.json,huntington beach_and_santa ana.json,huntington beach_and_santa clarita.json,irvine_and_long beach.json,long beach_and_riverside.json,newport beach_and_oakland.json,newport beach_and_santa ana.json,oakland_and_riverside.json,oakland_and_santa ana.json,riverside_and_santa ana.json","MsZgWXqAUsU,wzCUZhPiG0c,fDa7ET0B4rQ"
santa monica boulevard los angeles,primary,1,"Santa Monica Boulevard, Little Armenia, LA, Los Angeles County, California, Ca 90038, United States of America",-118.317943,34.0907545,1,beverly hills_and_carlsbad.json,"vKAwTJukg70,roB08FI0eEY,gY5Zwm4IEbQ"
page mill road,primary,2,"Page Mill Road, Stanford University, Santa Clara County, California, 94022, United States of America",-122.1515196,37.4118364,2,"malibu_and_san jose.json,san jose_and_san luis obispo.json","4wF0dlHlt40,sORKTLIz_0s,qs-CRidxbag"
brighton ave,residential,1,"Brighton Avenue, Cienega, LA, Los Angeles County, California, 90062, United States of America",-118.3012787,34.0084271,1,newport beach_and_san luis obispo.json,"E4nHAIdtMVM,Lj-T5ofpXbs,1iTgmTcdzdo"
minnetonka,residential,2,"Minnetonka Street, Victorville, San Bernardino County, California, 92395, United States of America",-117.3148851,34.4812472,1,big bear lake_and_los angeles.json,"zlMG57VfuZs,sU7uz320Gxs"
farmstead,residential,2,"Farmstead Court, Richmond, Contra Costa County, California, 94806, United States of America",-122.3355288,37.9894596,2,"fremont_and_napa.json,fresno_and_napa.json","tl01au5pXm0,tcGKW5WCiEg,ohW2hxTcSGM"
val vista,retail,1,"Val Vista Center, Pleasanton, Alameda County, California, 94588, United States of America",-121.905097866345,37.6823492,1,pasadena_and_sacramento.json,"JOf7BRGwPew,6gSDaR4H8xg,OTlNNDg2lQQ"
tarzana,suburb,2,"Tarzana, LA, Los Angeles County, California, United States of America",-118.5533689,34.1727967,2,"fremont_and_santa clarita.json,san bernardino_and_santa monica.json","WXOLDAfDIUM,VBmejR-fiy8,glOjlpMIsEI"
curry village,suburb,2,"Half Dome Village, Yosemite Valley, Mariposa County, California, United States of America",-119.5726635,37.7368702,5,"beverly hills_and_mammoth lakes.json,fremont_and_san diego.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_temecula.json","oeVox0iaiac,bwRlUCt2YRw,pstj6LMegWg"
mcway,waterfall,1,"McWay Falls, Monterey County, California, United States of America",-121.6723957,36.1578211,1,los angeles_and_oakland.json,"knPGjAaUq5g,XpNbcLsV7HM,M3uNNre2YPk"
fresno state,university,1,"California State University, Fresno, East Portals Avenue, Fresno County, California, 93710, United States of America",-119.740682156189,36.819475,1,fresno_and_sausalito.json,"B62Qz6GDq6A,qFfIgaptfCU,fgDD8nczqwk"
hoover dam,stream,2,"Hoover Creek, San José, Santa Clara County, California, United States of America",-121.5963798,37.190522,2,"los angeles_and_mammoth lakes.json,mammoth lakes_and_sausalito.json","XnPi3FdNBYc,gl678len3aY,FbUtAlGeNEQ"
lester ranch,residential,1,"Lester Circle, Horsethief Canyon Ranch, Jurupa Valley, Riverside County, California, 92883, United States of America",-117.4222851,33.7372953,1,santa ana_and_santa barbara.json,"7bciydPcpi0,8AujdPdpfHs,CnVknYJgTwk"
broad,stream,1,"Broad Creek, Kern County, California, United States of America",-119.4020094,35.1980688,2,"berkeley_and_los angeles.json,fremont_and_los angeles.json",iXC6Nizbt2c
san vicente,residential,2,"San Vicente, Robinson Ranch, Rancho Santa Margarita, Orange County, California, 92688, United States of America",-117.5843902,33.6415229,2,"beverly hills_and_san bernardino.json,fremont_and_santa monica.json","g_X9wa24GIU,aBR2VsiTdlk,zUPPOymfzx8"
south figueroa st.,primary,1,"South Figueroa Street, Florence, LA, Los Angeles County, California, 90745, United States of America",-118.2826798,33.972711,1,avalon_and_pasadena.json,"fN-RAYHSq3I,ejXJ-_ZZNt4,TPJ6QWi6pMw"
zumwalt meadow,meadow,1,"Zumwalt Meadow, Kanawyers, Fresno County, California, United States of America",-118.595959844239,36.7917167,2,"anaheim_and_mammoth lakes.json,malibu_and_mammoth lakes.json","y1pdKoSZ4LA,ZQl_JMrdh3w,muy7rq2du0o"
channel islands of california,garden,2,"Channel Islands, Evolution Walk, Warner Center, LA, Los Angeles County, California, 91307, United States of America",-118.5759409,34.1848815,2,"avalon_and_los angeles.json,avalon_and_santa clarita.json","AURiyMmwtOU,oQD9hojfPYo,69l0JtEAsH8"
inyokern,hamlet,3,"Inyokern, Kern County, California, United States of America",-117.8125673,35.6468991,9,"bakersfield_and_mammoth lakes.json,fremont_and_mammoth lakes.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_riverside.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san bernardino.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa clarita.json,mammoth lakes_and_temecula.json","Z7S1_d91Jjc,6KIG-dn6Ru4,DTEbv2VgHIw"
mission road,primary,2,"Mission Road, Brooklyn Heights, Little Tokyo Historic District, LA, Los Angeles County, California, 90033, United States of America",-118.2153458,34.0598451,5,"carlsbad_and_irvine.json,carlsbad_and_newport beach.json,newport beach_and_san diego.json,riverside_and_santa monica.json,san bernardino_and_santa monica.json",Ovg4tgWqVpw
placentia bay,tertiary,1,"Placentia Avenue, Balboa Island, Newport Beach, Orange County, California, 92663, United States of America",-117.9309965,33.6262888,1,avalon_and_oakland.json,"hcm5kvtywuU,NEmTJxT7b9c,esJLCOzYysE"
coyote hills regional park,park,2,"Coyote Hills Regional Park, Bayview Trail, Fremont, Alameda County, California, 94555, United States of America",-122.085946385887,37.54987645,3,"fremont_and_monterey.json,fremont_and_sacramento.json,fremont_and_san jose.json","aH8W4DCdUVo,Jevf2rF4Tt8,hO9qZJ0xg50"
walnut ridge,hamlet,1,"Walnut Ridge, San Bernardino County, California, United States of America",-117.440326,34.1333433,1,beverly hills_and_big bear lake.json,"Zic6FfsPdKw,9W6zCdRMdUk,2IiD3xpWr9g"
us,administrative,315,"California, United States of America",-118.7559973,36.7014631,341,"anaheim_and_bakersfield.json,anaheim_and_berkeley.json,anaheim_and_fremont.json,anaheim_and_fresno.json,anaheim_and_mammoth lakes.json,anaheim_and_monterey.json,anaheim_and_oakland.json,anaheim_and_pismo beach.json,anaheim_and_sacramento.json,anaheim_and_san francisco.json,anaheim_and_san jose.json,anaheim_and_san luis obispo.json,anaheim_and_santa cruz.json,anaheim_and_sausalito.json,anaheim_and_stockton.json,avalon_and_bakersfield.json,avalon_and_berkeley.json,avalon_and_fremont.json,avalon_and_fresno.json,avalon_and_mammoth lakes.json,avalon_and_monterey.json,avalon_and_oakland.json,avalon_and_sacramento.json,avalon_and_san luis obispo.json,anaheim_and_napa.json,bakersfield_and_huntington beach.json,bakersfield_and_san bernardino.json,berkeley_and_long beach.json,beverly hills_and_sausalito.json,avalon_and_santa cruz.json,bakersfield_and_beverly hills.json,bakersfield_and_big bear lake.json,bakersfield_and_carlsbad.json,bakersfield_and_fremont.json,bakersfield_and_fresno.json,bakersfield_and_irvine.json,bakersfield_and_long beach.json,bakersfield_and_los angeles.json,bakersfield_and_malibu.json,bakersfield_and_mammoth lakes.json,bakersfield_and_monterey.json,bakersfield_and_napa.json,bakersfield_and_newport beach.json,bakersfield_and_oakland.json,bakersfield_and_pasadena.json,bakersfield_and_pismo beach.json,bakersfield_and_riverside.json,bakersfield_and_sacramento.json,bakersfield_and_san diego.json,bakersfield_and_san francisco.json,bakersfield_and_san jose.json,bakersfield_and_san luis obispo.json,bakersfield_and_santa ana.json,bakersfield_and_santa cruz.json,bakersfield_and_santa monica.json,bakersfield_and_sausalito.json,bakersfield_and_stockton.json,bakersfield_and_temecula.json,berkeley_and_los angeles.json,berkeley_and_malibu.json,berkeley_and_mammoth lakes.json,berkeley_and_newport beach.json,berkeley_and_pasadena.json,berkeley_and_pismo beach.json,berkeley_and_riverside.json,berkeley_and_san bernardino.json,berkeley_and_san diego.json,berkeley_and_san luis obispo.json,berkeley_and_santa barbara.json,berkeley_and_santa clarita.json,berkeley_and_santa monica.json,berkeley_and_temecula.json,berkeley_and_beverly hills.json,berkeley_and_big bear lake.json,berkeley_and_carlsbad.json,berkeley_and_fresno.json,berkeley_and_huntington beach.json,berkeley_and_irvine.json,beverly hills_and_fresno.json,beverly hills_and_mammoth lakes.json,beverly hills_and_monterey.json,beverly hills_and_napa.json,beverly hills_and_oakland.json,beverly hills_and_sacramento.json,beverly hills_and_san francisco.json,beverly hills_and_san jose.json,beverly hills_and_san luis obispo.json,beverly hills_and_santa cruz.json,beverly hills_and_stockton.json,big bear lake_and_fremont.json,big bear lake_and_mammoth lakes.json,big bear lake_and_monterey.json,big bear lake_and_napa.json,big bear lake_and_oakland.json,big bear lake_and_pismo beach.json,big bear lake_and_sacramento.json,big bear lake_and_san jose.json,big bear lake_and_santa cruz.json,big bear lake_and_sausalito.json,big bear lake_and_stockton.json,carlsbad_and_fremont.json,carlsbad_and_fresno.json,carlsbad_and_mammoth lakes.json,carlsbad_and_monterey.json,carlsbad_and_napa.json,carlsbad_and_oakland.json,carlsbad_and_pismo beach.json,carlsbad_and_sacramento.json,carlsbad_and_san jose.json,carlsbad_and_santa cruz.json,carlsbad_and_sausalito.json,carlsbad_and_stockton.json,fremont_and_fresno.json,fremont_and_huntington beach.json,fremont_and_irvine.json,fremont_and_long beach.json,fremont_and_los angeles.json,fremont_and_malibu.json,fremont_and_mammoth lakes.json,fremont_and_newport beach.json,fremont_and_pasadena.json,fremont_and_pismo beach.json,fremont_and_san bernardino.json,fremont_and_san diego.json,fremont_and_san luis obispo.json,fremont_and_santa ana.json,fremont_and_santa barbara.json,fremont_and_santa clarita.json,fremont_and_santa monica.json,fremont_and_temecula.json,fresno_and_huntington beach.json,fresno_and_irvine.json,fresno_and_long beach.json,fresno_and_los angeles.json,fresno_and_malibu.json,fresno_and_mammoth lakes.json,fresno_and_monterey.json,fresno_and_napa.json,fresno_and_newport beach.json,fresno_and_oakland.json,fresno_and_pasadena.json,fresno_and_pismo beach.json,fresno_and_sacramento.json,fresno_and_san bernardino.json,fresno_and_san diego.json,fresno_and_san francisco.json,fresno_and_san jose.json,fresno_and_san luis obispo.json,fresno_and_santa ana.json,fresno_and_santa barbara.json,fresno_and_santa clarita.json,fresno_and_santa cruz.json,fresno_and_santa monica.json,fresno_and_sausalito.json,fresno_and_stockton.json,fresno_and_temecula.json,huntington beach_and_mammoth lakes.json,huntington beach_and_monterey.json,huntington beach_and_napa.json,huntington beach_and_oakland.json,huntington beach_and_sacramento.json,huntington beach_and_san francisco.json,huntington beach_and_san luis obispo.json,huntington beach_and_santa cruz.json,huntington beach_and_sausalito.json,huntington beach_and_stockton.json,irvine_and_mammoth lakes.json,irvine_and_monterey.json,irvine_and_napa.json,irvine_and_oakland.json,irvine_and_pismo beach.json,irvine_and_sacramento.json,irvine_and_san jose.json,irvine_and_san luis obispo.json,irvine_and_santa cruz.json,irvine_and_sausalito.json,carlsbad_and_san luis obispo.json,fremont_and_riverside.json,fresno_and_riverside.json,huntington beach_and_san jose.json,long beach_and_napa.json,long beach_and_oakland.json,long beach_and_pismo beach.json,long beach_and_sacramento.json,long beach_and_san francisco.json,long beach_and_san jose.json,long beach_and_san luis obispo.json,long beach_and_santa cruz.json,long beach_and_stockton.json,los angeles_and_mammoth lakes.json,los angeles_and_monterey.json,los angeles_and_napa.json,long beach_and_mammoth lakes.json,los angeles_and_oakland.json,los angeles_and_pismo beach.json,los angeles_and_sacramento.json,los angeles_and_san francisco.json,los angeles_and_san jose.json,los angeles_and_san luis obispo.json,los angeles_and_sausalito.json,los angeles_and_stockton.json,malibu_and_napa.json,malibu_and_oakland.json,malibu_and_pismo beach.json,malibu_and_sacramento.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_san luis obispo.json,malibu_and_santa barbara.json,malibu_and_santa cruz.json,malibu_and_sausalito.json,malibu_and_stockton.json,mammoth lakes_and_monterey.json,mammoth lakes_and_napa.json,mammoth lakes_and_oakland.json,mammoth lakes_and_pasadena.json,malibu_and_mammoth lakes.json,mammoth lakes_and_riverside.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san bernardino.json,mammoth lakes_and_san diego.json,mammoth lakes_and_san francisco.json,mammoth lakes_and_san jose.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa clarita.json,mammoth lakes_and_santa cruz.json,mammoth lakes_and_santa monica.json,mammoth lakes_and_stockton.json,mammoth lakes_and_temecula.json,monterey_and_pasadena.json,monterey_and_riverside.json,monterey_and_san bernardino.json,monterey_and_san diego.json,monterey_and_santa barbara.json,monterey_and_santa clarita.json,monterey_and_temecula.json,napa_and_newport beach.json,napa_and_pasadena.json,napa_and_pismo beach.json,napa_and_riverside.json,napa_and_san bernardino.json,napa_and_san diego.json,napa_and_san luis obispo.json,napa_and_santa ana.json,napa_and_santa barbara.json,napa_and_santa clarita.json,napa_and_santa monica.json,long beach_and_monterey.json,los angeles_and_santa cruz.json,malibu_and_monterey.json,mammoth lakes_and_pismo beach.json,mammoth lakes_and_sausalito.json,monterey_and_newport beach.json,monterey_and_santa monica.json,newport beach_and_oakland.json,newport beach_and_sacramento.json,newport beach_and_san francisco.json,newport beach_and_san jose.json,newport beach_and_san luis obispo.json,newport beach_and_santa cruz.json,newport beach_and_stockton.json,oakland_and_pasadena.json,oakland_and_riverside.json,oakland_and_san bernardino.json,oakland_and_san diego.json,oakland_and_san luis obispo.json,oakland_and_santa ana.json,oakland_and_santa barbara.json,oakland_and_santa clarita.json,oakland_and_santa monica.json,pasadena_and_pismo beach.json,pasadena_and_sacramento.json,pasadena_and_san francisco.json,pasadena_and_san jose.json,pasadena_and_san luis obispo.json,pasadena_and_santa cruz.json,pasadena_and_stockton.json,pismo beach_and_sacramento.json,pismo beach_and_san diego.json,pismo beach_and_san jose.json,pismo beach_and_sausalito.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_san jose.json,riverside_and_san luis obispo.json,riverside_and_santa cruz.json,riverside_and_stockton.json,sacramento_and_san luis obispo.json,sacramento_and_santa ana.json,sacramento_and_santa barbara.json,sacramento_and_santa clarita.json,sacramento_and_santa monica.json,sacramento_and_temecula.json,san bernardino_and_san francisco.json,san bernardino_and_san jose.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa cruz.json,san bernardino_and_sausalito.json,san diego_and_san jose.json,san diego_and_san luis obispo.json,san diego_and_santa barbara.json,san diego_and_santa cruz.json,san diego_and_sausalito.json,san diego_and_stockton.json,san francisco_and_santa ana.json,san francisco_and_santa barbara.json,san francisco_and_santa clarita.json,san francisco_and_santa monica.json,san francisco_and_temecula.json,san jose_and_san luis obispo.json,san jose_and_santa barbara.json,san jose_and_santa clarita.json,sacramento_and_san bernardino.json,sacramento_and_san diego.json,newport beach_and_sausalito.json,oakland_and_pismo beach.json,oakland_and_temecula.json,san bernardino_and_stockton.json,san jose_and_santa monica.json,santa clarita_and_sausalito.json,irvine_and_stockton.json,san jose_and_temecula.json,san luis obispo_and_santa ana.json,san luis obispo_and_santa monica.json,san luis obispo_and_stockton.json,san luis obispo_and_temecula.json,santa ana_and_santa cruz.json,santa ana_and_sausalito.json,santa ana_and_stockton.json,santa barbara_and_santa cruz.json,santa barbara_and_sausalito.json,santa barbara_and_stockton.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json,santa cruz_and_santa monica.json,santa cruz_and_temecula.json,santa monica_and_sausalito.json,santa monica_and_stockton.json,stockton_and_temecula.json","Ac1OMkYVL6Y,0Y7VwjTq90w,IwxOuBL2VL0"
