"subject","label","comment","abstract"
"http://dbpedia.org/resource/Trabuco_Peak","Trabuco Peak","Trabuco Peak is a 4,607-foot (1,404 m) summit in the Santa Ana Mountains on the border of Orange and Riverside Counties, California, about halfway between Rancho Santa Margarita and Lake Elsinore. The mountain sits on the divide between Trabuco Creek (Trabuco Canyon) on the west and the Temescal Creek valley on the east. Situated in the Cleveland National Forest, it is the highest summit in the Santa Anas south of Santiago Peak.","Trabuco Peak is a 4,607-foot (1,404 m) summit in the Santa Ana Mountains on the border of Orange and Riverside Counties, California, about halfway between Rancho Santa Margarita and Lake Elsinore. The mountain sits on the divide between Trabuco Creek (Trabuco Canyon) on the west and the Temescal Creek valley on the east. Situated in the Cleveland National Forest, it is the highest summit in the Santa Anas south of Santiago Peak. The main trails providing access to the peak, the West Horsethief and Holy Jim trails, both begin at the bottom of Trabuco Canyon. The Main Divide Road, a fire road, also passes close to the peak."
"http://dbpedia.org/resource/Tresidder_Peak","Tresidder Peak","Tresidder Peak is a mountain in Yosemite National Park, California. The mountain has two summits (peaks or arêtes), about half a mile (800 meters) apart, with the southern peak being the highest. The elevation of the south peak has not been exactly determined but is given as between 10,605 feet (3,232 m) and 10,645 feet (3,245 m). The northern peak is identified on maps as Peak 10,450 and has a elevation of 10,450 feet (3,185 m). It is the line parent of Clouds Rest. It is named for Donald Tresidder, a former president of Stanford University who had a longtime association with Yosemite National Park.","Tresidder Peak is a mountain in Yosemite National Park, California. The mountain has two summits (peaks or arêtes), about half a mile (800 meters) apart, with the southern peak being the highest. The elevation of the south peak has not been exactly determined but is given as between 10,605 feet (3,232 m) and 10,645 feet (3,245 m). The northern peak is identified on maps as Peak 10,450 and has a elevation of 10,450 feet (3,185 m). It is the line parent of Clouds Rest. It is named for Donald Tresidder, a former president of Stanford University who had a longtime association with Yosemite National Park."
"http://dbpedia.org/resource/Tulare_Hill","Tulare Hill","Tulare Hill is a prominent hill in the Santa Teresa Hills of western Santa Clara County, California. It lies along the southernmost edge of San Jose, California, adjacent to the Metcalf Energy Center. The hill and surrounding 330 acres of serpentine grasslands are home to the endangered Bay Checkerspot butterfly and Dudleya Setchellii wildflower.","Tulare Hill is a prominent hill in the Santa Teresa Hills of western Santa Clara County, California. It lies along the southernmost edge of San Jose, California, adjacent to the Metcalf Energy Center. The hill and surrounding 330 acres of serpentine grasslands are home to the endangered Bay Checkerspot butterfly and Dudleya Setchellii wildflower."
"http://dbpedia.org/resource/Twin_Buttes_(California)","Twin Buttes (California)","The Twin Buttes is a group of volcanic cinder cones located in the Cascade Mountain Range of Shasta County, California.","The Twin Buttes is a group of volcanic cinder cones located in the Cascade Mountain Range of Shasta County, California."
"http://dbpedia.org/resource/Victoria_Hill_(Riverside_County)","Victoria Hill (Riverside County)","Victoria Hill is a hill in the city of Riverside, California which is the seat of Riverside County, California.It has an elevation of 1,005 feet (306 m) and is located half a mile (0.6 km) east of California State Route 91, at around postmile 19, which is south of intersection with California State Route 60.","Victoria Hill is a hill in the city of Riverside, California which is the seat of Riverside County, California. It has an elevation of 1,005 feet (306 m) and is located half a mile (0.6 km) east of California State Route 91, at around postmile 19, which is south of intersection with California State Route 60."
"http://dbpedia.org/resource/Vogelsang_Peak","Vogelsang Peak","Vogelsang Peak is a peak in the Cathedral Range of Yosemite National Park, located in northeastern Mariposa County, California. At 11,498 feet the summit rises higher than most of the surrounding peaks, and offers sweeping panoramic views in every direction.","Vogelsang Peak is a peak in the Cathedral Range of Yosemite National Park, located in northeastern Mariposa County, California. At 11,498 feet the summit rises higher than most of the surrounding peaks, and offers sweeping panoramic views in every direction."
"http://dbpedia.org/resource/William_Rust_Summit","William Rust Summit","William Rust Summit or Willhelm Rust Summit is a summit in Contra Costa County, California in the Berkeley Hills above the city of El Cerrito. It was named in honor of for William Rust (1857–1922), a pioneer settler who was active in business & community affairs.","William Rust Summit or Willhelm Rust Summit is a summit in Contra Costa County, California in the Berkeley Hills above the city of El Cerrito. It was named in honor of for William Rust (1857–1922), a pioneer settler who was active in business & community affairs."
"http://dbpedia.org/resource/Foresthill_Bridge","Foresthill Bridge","The Foresthill Bridge over the North Fork American River is the highest (deck height) bridge in the U.S. state of California and the fourth highest in the United States. It is also sometimes referred to as the Auburn-Foresthill Bridge or the Auburn Bridge.","The Foresthill Bridge over the North Fork American River is the highest (deck height) bridge in the U.S. state of California and the fourth highest in the United States. It is also sometimes referred to as the Auburn-Foresthill Bridge or the Auburn Bridge. Originally constructed to accommodate the unbuilt Auburn Dam, the bridge stands 731 feet above the riverbed. It was fabricated in 1971 by Kawasaki Heavy Industries in Japan, built by Willamette Western Contractors, and opened in 1973. The bridge spans the North Fork of the American River in Placer County between the city of Auburn and the town of Foresthill in the Sierra Nevada foothills. Pedestrians can walk the length of the bridge in both directions. There is anti-Auburn Dam graffiti, showing protest of the planned dam, on the bridge's underside.A seismic retrofit project was begun in January 2011 and will cost an estimated $74.4 million . The original bridge cost less than $13 million. The bridge can be seen in the beginning of the action movie xXx in which Vin Diesel's character Xander Cage is seen driving a stolen red Chevrolet Corvette off of it, then jumping from the car mid-flight and parachuting to his accomplices at the bottom of the American River Canyon. It also appears in a montage sequence toward the end of the romantic comedy The Ugly Truth."
"http://dbpedia.org/resource/Mount_Dana","Mount Dana","Mount Dana is a mountain on the eastern edge of Yosemite National Park in the U.S. state of California. At an elevation of 13,061 feet (3,981 m), it is the second highest mountain in Yosemite (after Mount Lyell), and the northernmost summit in the Sierra Nevada which is over 13000 feet in elevation. Mount Dana is the highest peak in Yosemite that is a simple hike to the summit. Mount Dana is named after James Dwight Dana, who was a professor of geology at Yale College.","Mount Dana is a mountain on the eastern edge of Yosemite National Park in the U.S. state of California. At an elevation of 13,061 feet (3,981 m), it is the second highest mountain in Yosemite (after Mount Lyell), and the northernmost summit in the Sierra Nevada which is over 13000 feet in elevation. Mount Dana is the highest peak in Yosemite that is a simple hike to the summit. Mount Dana is named after James Dwight Dana, who was a professor of geology at Yale College. Mount Dana is composed of prebatholithic rock that is mostly reddish metamorphic rock, which was composed by metavolcanics of surfacing magma from the Mesozoic Era. Mount Dana's northern face includes a small, receding glacier known as the Dana Glacier. The Dana Meadows lie at the foot of the mountain. From the top, lakes throughout Dana Meadows, Mono Lake, and many other mountains are in view."
"http://dbpedia.org/resource/Mount_Darwin_(California)","Mount Darwin (California)","Mount Darwin is a flat-topped mountain in the Sierra Nevada, on the border of between Fresno and Inyo counties in Kings Canyon National Park and the John Muir Wilderness of California. Two Australian geologists, Ernest Clayton Andrews and Willard D. Johnson, made the first recorded ascent on August 12, 1908.Nearby landmarks include Darwin Glacier and Darwin Canyon.","Mount Darwin is a flat-topped mountain in the Sierra Nevada, on the border of between Fresno and Inyo counties in Kings Canyon National Park and the John Muir Wilderness of California. Two Australian geologists, Ernest Clayton Andrews and Willard D. Johnson, made the first recorded ascent on August 12, 1908. The modern name of the mountain was given to it in 1895 by Theodore S. Solomons and E. C. Bonner of the United States Geological Survey as part of a series of mountains named for the six major exponents of the theory of evolution. Mount Darwin is named for the naturalist, Charles Darwin. Other nearby mountains in the Evolution Group include Mount Mendel, Mount Fiske, Mount Haeckel, Mount Huxley, Mount Spencer, Mount Wallace, and Mount Lamarck. The area around the peaks, known as the Evolution Region, includes Evolution Basin and Evolution Valley. Nearby landmarks include Darwin Glacier and Darwin Canyon. A similar exercise in naming mountains after naturalists and other late nineteenth century proponents of evolution theory was carried out at the West Coast Range in Tasmania, Australia. In contrast, Mount Darwin in Tierra del Fuego was given its name during the voyage of the Beagle by captain Robert FitzRoy to celebrate Darwin's 25th birthday on 12 February 1834."
