name,locType,longitude,latitude,closest_to,blogLinks,src,dest,address,srcLoc,destLoc
golden gate bridge,motorway,-122.4797405,37.8302889,anaheim,http://www.10best.com/interests/tours-itineraries/10best-day-trip-scenic-route-from-san-francisco-to-napa/,anaheim,napa,"Golden Gate Bridge, Waldo, Marin County, California, 94965, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
golden gate bridge,motorway,-122.4797405,37.8302889,anaheim,https://www.winecountryinn.com/blog/places-to-see-in-northern-california/,anaheim,napa,"Golden Gate Bridge, Waldo, Marin County, California, 94965, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
golden gate bridge,motorway,-122.4797405,37.8302889,anaheim,http://fathomaway.com/guides/usa/california/napa-and-sonoma/itineraries/what-to-do-in-napa-valley-california/,anaheim,napa,"Golden Gate Bridge, Waldo, Marin County, California, 94965, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
v. sattui,residential,-117.0703796,33.4703583,anaheim,http://thisismyhappiness.com/2012/07/16/30-things-to-do-in-napa-valley/,anaheim,napa,"Sattui Street, Sommerset, Morgan Hill, Riverside County, California, 92592, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
carneros highway,primary,-122.3027296,38.2575826,anaheim,http://fathomaway.com/guides/usa/california/napa-and-sonoma/itineraries/what-to-do-in-napa-valley-california/,anaheim,napa,"Carneros Highway, Napa, Napa County, California, 94559, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
redwood national park,national_park,-124.030095146171,41.27553155,napa,https://www.winecountryinn.com/blog/places-to-see-in-northern-california/,anaheim,napa,"Redwood National Park, Redwood Creek Trail, Orick, Humboldt County, California, 95555, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
redwood national park,national_park,-124.030095146171,41.27553155,napa,http://gocalifornia.about.com/od/caplaceslist/ss/Redwood-Forests-in-California.htm,anaheim,napa,"Redwood National Park, Redwood Creek Trail, Orick, Humboldt County, California, 95555, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
crescent meadow,viewpoint,-118.7477741,36.5533286,anaheim,http://gocalifornia.about.com/od/caplaceslist/ss/Redwood-Forests-in-California.htm,anaheim,napa,"Crescent Meadow, Tharp's Log Trail, Pinewood, Tulare County, California, 93262, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
alcatraz,island,-122.422746492409,37.8267283,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,napa,"Alcatraz Island, SF, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
alcatraz,island,-122.422746492409,37.8267283,anaheim,http://www.wineinstitute.org/consumerstories,anaheim,napa,"Alcatraz Island, SF, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
gaslamp quarter,hamlet,-117.1597028,32.7109444,anaheim,http://www.wineinstitute.org/consumerstories,anaheim,napa,"Gaslamp Quarter, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
garberville,village,-123.7961393,40.1005685,napa,http://gocalifornia.about.com/od/caplaceslist/ss/Redwood-Forests-in-California.htm,anaheim,napa,"Garberville, Humboldt County, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
oakland international airport,tram_stop,-122.2123029,37.713158,anaheim,http://fathomaway.com/guides/usa/california/napa-and-sonoma/itineraries/what-to-do-in-napa-valley-california/,anaheim,napa,"Oakland International Airport, Airport Drive, Oakland, Alameda County, California, 94614, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
mount st. helena,peak,-122.6333987,38.6691683,napa,http://www.foxnews.com/travel/2013/04/25/whole-lot-more-than-wine-country-5-free-things-to-do-in-california-napa-valley.html,anaheim,napa,"Mount Saint Helena, Sonoma County, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
howell mountain,peak,-122.4313835,38.5802188,napa,http://thisismyhappiness.com/2012/07/16/30-things-to-do-in-napa-valley/,anaheim,napa,"Howell Mountain, Napa County, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
madonna inn,hotel,-120.674725246222,35.2673282,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,napa,"Madonna Inn, 100, Madonna Road, San Luis Obispo, San Luis Obispo County, California, 93405, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
solbar,restaurant,-122.5702704,38.5836461,napa,https://www.theinfatuation.com/san-francisco/guides/a-complete-guide-to-the-best-napa-restaurants,anaheim,napa,"solbar, Silverado Trail, Larkmead, Napa County, California, 94515, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
arizona,administrative,-111.7632754,34.395342,anaheim,http://www.10best.com/interests/tours-itineraries/10best-day-trip-scenic-route-from-san-francisco-to-napa/,anaheim,napa,"Arizona, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
mendocino,administrative,-123.4126398,39.3176491,napa,http://www.wineinstitute.org/consumerstories,anaheim,napa,"Mendocino County, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
mendocino,administrative,-123.4126398,39.3176491,napa,http://thisismyhappiness.com/2012/07/16/30-things-to-do-in-napa-valley/,anaheim,napa,"Mendocino County, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
napa california,city,-122.2855292,38.2971367,anaheim,https://www.pinterest.com/pin/188236459399683755/,anaheim,napa,"Napa, Napa County, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
tamalpais state park,park,-122.613750526021,37.8969524,anaheim,http://www.10best.com/interests/tours-itineraries/10best-day-trip-scenic-route-from-san-francisco-to-napa/,anaheim,napa,"Mount Tamalpais State Park, Panoramic Highway, Stinson Beach, Marin County, California, 94970, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
marin,administrative,-122.6199637,38.0409144,anaheim,http://www.wineinstitute.org/consumerstories,anaheim,napa,"Marin County, California, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
san francisco international airport,aerodrome,-122.384071507814,37.622452,anaheim,http://fathomaway.com/guides/usa/california/napa-and-sonoma/itineraries/what-to-do-in-napa-valley-california/,anaheim,napa,"San Francisco Airport, North Access Road, Lomita Park, San Mateo County, California, 94128, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
point lobos state reserve,national_park,-121.951020329731,36.51609445,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,napa,"Point Lobos State Reserve, Sand Hill Trail, Carmel Highlands, Monterey County, California, 93921, United States of America","Anaheim, Orange County, California, United States of America","Napa, Napa County, California, United States of America"
