"_cached_page_id","_template","_type","address","attraction","attraction_in","contact","knownFor","no_of_reviews","ranking","reviewComment","url"
"f0276fe210d656373bdc16a70e7d79e6b55601f3","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Bridgeway Waterfront , Sausalito , CA 94966","Bill Dan Balancing Rocks","Sausalito","","","47","#11","This guy is AMAZING!! How he came up with this I'll never know, but I love the fact that he works on the rocky shoreline (in Sausalito near the main walkway), where no one else... read more","https://www.tripadvisor.com/Attraction_Review-g33062-d3502389-Reviews-Bill_Dan_Balancing_Rocks-Sausalito_Marin_County_California.html"
"4389d540b0809967275d89b97f1bfdfe78f7e65d","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1 Calle Del Resaca , Stinson Beach , CA 94970-9706","Stinson Beach","Stinson Beach","(415) 868-1922","","102","#1","This beach is crowdy, especially on week-ends. But the drive to the beach is amazing. The upkeep is not okay. Still spending sometime here can be rejuvenating.","https://www.tripadvisor.com/Attraction_Review-g33128-d7919980-Reviews-Stinson_Beach-Stinson_Beach_Marin_County_California.html"
"61b7188e2d3cb9e7f28e343426035159a1bd56aa","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","I had been to the Bay Area numerous times, and wanted to show a friend of mine the beautiful countryside of Muir Woods and the Marin Headlands. I had been on large group tours... read more","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or1550-Marin_Headlands-Marin_County_California.html"
"a75dc623e73f3fa2f6e20db60210e91fd1543155","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Sausalito Yacht Harbor , Sausalito , CA 94965","Sausalito Boardwalk","Sausalito","","","136","#3","This little ""town"" is full of beautiful houses, a harbor and plenty of restaurants to enjoy the place. This was part of the places that Big Bus Tours included. The view is great... read more","https://www.tripadvisor.com/Attraction_Review-g33062-d8453053-Reviews-or60-Sausalito_Boardwalk-Sausalito_Marin_County_California.html"
"b6a4eb1f7af559f189a5c6c9ca747fa36578edf4","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Sausalito Yacht Harbor , Sausalito , CA 94965","Sausalito Boardwalk","Sausalito","","","136","#3","Drove to Sausalito from San Fransisco, got some lunch and walked the boardwalk. Beautiful town and a great place to spend the lunch hour on a beautiful day. Lots of little shops... read more","https://www.tripadvisor.com/Attraction_Review-g33062-d8453053-Reviews-or70-Sausalito_Boardwalk-Sausalito_Marin_County_California.html"
"237a5d7d154da0cd563460b03f7853d6b17575a9","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","US-101 , Golden Gate Bridge , Sausalito , CA 94965","Vista Point","Sausalito","14159215858","Lookouts , Sights & Landmarks","310","#1","Comparing this to Marin headlands, I preferred Marin. But then its still an awesome vista anyway, so I'd recommend to fit them all in anyway.","https://www.tripadvisor.com/Attraction_Review-g33062-d7717211-Reviews-or130-Vista_Point-Sausalito_Marin_County_California.html"
"30596f7a3c0b09418d74889ad0f53010105f0c0d","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","965 Clay St , Chinatown , San Francisco , CA 94108-1527","Chinese Historical Society of America","San Francisco","+1 415-391-1188","","20","#213","The upstairs exhibits give you a good but limited overview of the history of Chinatown and can be covered in 20-30 minutes. The real jewel of this place is the downstairs... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d145241-Reviews-Chinese_Historical_Society_of_America-San_Francisco_California.html"
"90de13b13a41c9df4999353c70658d809064e3f0","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Point Lobos , San Francisco , CA","Sutro Baths","San Francisco","+1 415-561-4323","Neighborhood: The Richmond Historic Sites , Sights & Landmarks As featured in Leave your Heart in San Francisco and 1 other guide Overview Tours & Tickets Reviews (257) Q&A Location More Write a Review Save Book a Tour","257","#64","Amazing piece of San Francisco's history. To look at these ruins and imagine what it was like back in the day! What a neat place and spectacular views and great place to watch... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d3242904-Reviews-Sutro_Baths-San_Francisco_California.html"
"490e392faab6e58033b74897c02c1ad196c7ae06","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","499 Jefferson St , San Francisco Maritime National Historical Park , San Francisco , CA 94109-1314","Aquatic Park","San Francisco","(415) 447-5000","Neighborhood: Fisherman’s Wharf Neighborhoods , Nature & Parks , Sights & Landmarks , Other","42","#125","In Aquatic Park you can anchor anywhere outside of the swimming area. The fixed moorings are leased to the Sea Scouts and National Park Service historical vessels. The Sea Scouts... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d104950-Reviews-or20-Aquatic_Park-San_Francisco_California.html"
"f2d4f20b057692e1ae9b86900bb4347f2a52944b","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","As first time visitors, we were in awe of the beauty of the Golden Gate Bridge and surrounding area. Views from Twin Peaks are breathtaking!","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or80-Golden_Gate_Bridge-San_Francisco_California.html"
"2124b8c7dd49ac1a73df32aff011121442cda564","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","Golden place to be. Best time to visit is summer, in winter it gets cold. It has got couple of vista points don't miss to stop at the sunset point(highest elevation).","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or21440-Golden_Gate_Bridge-San_Francisco_California.html"
"b8190ced0eca23e368c78762608682bf4d420370","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","No trip to San Francisco is complete without a visit to the Golden Gate Bridge!! Lucky for me, when we visited the bridge it wasn't foggy so we were able to get some good... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or21430-Golden_Gate_Bridge-San_Francisco_California.html"
"e86044328dd3a647557130a980ccb3ed02c9833b","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","Golden Gate bridge is obviously a must see when in San Fran. You may think ""Oh, it's just a bridge"", but its honestly hypnotizingly beautiful to look at. Don't miss this!","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or21420-Golden_Gate_Bridge-San_Francisco_California.html"
"18dab64f280f6e167ea413513d6a6235e0cb053f","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","The Embarcadero at Beach Street , c/o Aquarium of the Bay , San Francisco , CA 94133","Sea Lion Center","San Francisco","+1 415-262-4734","Neighborhood: Fisherman’s Wharf Nature & Wildlife Areas , Zoos & Aquariums , Nature & Parks","75","#105","It is located at the end of Pier 39. Before reaching the destination, you will come across many restaurants and souvenir shops. I came here at 9:30am this morning before visiting... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d6352219-Reviews-Sea_Lion_Center-San_Francisco_California.html"
"b20db5651e5ce031e19c497008defb8e2fa1e6b4","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Sausalito , CA","Rodeo Beach","Sausalito","","Beaches , Outdoor Activities , Nature & Parks","88","#9","After Muir Woods, the Marin headlands are the thing to see in Marin County (staying near San Francisco). Rodeo beach is a beautiful location with a pebbled beach, gorgeous rocks... read more","https://www.tripadvisor.com/Attraction_Review-g33062-d3804132-Reviews-or60-Rodeo_Beach-Sausalito_Marin_County_California.html"
"712cc132344ab8585885864621ee92e1019722a3","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","50 Stow Lake Drive , Golden Gate Park , San Francisco , CA 94118","Stow Lake","San Francisco","415 752 0347","Neighborhood: Golden Gate Park Bodies of Water , Nature & Parks As featured in Romantic Guide to San Francisco Overview Tours & Tickets Reviews (72) Q&A (1) Location More Write a Review Save Book a Tour","72","#127","We visited Stow Lake (family of four; kids ages 8 and 12) on a Monday in June. It was very peaceful. We brought a picnic lunch and enjoyed it at the boathouse area. After eating... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d104942-Reviews-Stow_Lake-San_Francisco_California.html"
"3e094f3d08c54eb53fd573a458947f0481a27c76","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","499 Jefferson St , San Francisco Maritime National Historical Park , San Francisco , CA 94109-1314","Aquatic Park","San Francisco","(415) 447-5000","Neighborhood: Fisherman’s Wharf Neighborhoods , Sights & Landmarks , Other, Nature & Parks","42","#125","Nice place to stop and visit and maybe have a fun little picnic. Make sure to get some sand from the beach. The water is cold, but seems fairly clean. Maritime museum is here... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d104950-Reviews-or10-Aquatic_Park-San_Francisco_California.html"
"b02b9c81b78ca08c88e8b8294b0e0d1cc4904ee3","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Bridgeway Waterfront , Sausalito , CA 94966","Bill Dan Balancing Rocks","Sausalito","","","47","#11","This was like seeing a street performer, except you are strolling along the waterfront of Sausalito with beautiful views of San Francisco. Pretty cool.","https://www.tripadvisor.com/Attraction_Review-g33062-d3502389-Reviews-or20-Bill_Dan_Balancing_Rocks-Sausalito_Marin_County_California.html"
"65d23dd83e8d410762040a333576d02c5425d50b","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1 Calle Del Resaca , Stinson Beach , CA 94970-9706","Stinson Beach","Stinson Beach","(415) 868-1922","","102","#1","I grew up in San Francisco, and though it was more convenient to go to Ocean Beach, whenever I wanted to spend a day at the beach, I went north across the Golden Gate Bridge to... read more","https://www.tripadvisor.com/Attraction_Review-g33128-d7919980-Reviews-or20-Stinson_Beach-Stinson_Beach_Marin_County_California.html"
"0e5252d8f9ba7500a2549b2ffd5ed3ba3aee1e2d","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","Try and go see St. Bonitas lighthouse or just take a lunch, sit on the hill overlooking the GG bridge, the city and the bay area.","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or1530-Marin_Headlands-Marin_County_California.html"
"7b919ecabc495ac61233ad079320f7e1b3f44c19","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","The views were unbelievable. I went on a wine country tour and we stopped at sunset to view the bridge and the headlands.","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or1520-Marin_Headlands-Marin_County_California.html"
"f67fefadae76a35bce446715067e7561f146cc63","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","Save a morning or longer. Fantastic scenery. Your camera will be VERY busy.","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or1540-Marin_Headlands-Marin_County_California.html"
"3e76c70b1dd9af48688d4e1f5a14d5320379ae4a","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","855 Stockton St , San Francisco , CA 94108-2175","Kong Chow Temple","San Francisco","+1 415-788-1339","","3","#412","It claims to be one of the oldest temple in US. Temple timing is from 9-4. It's not that big and is on 3rd floor.","https://www.tripadvisor.com/Attraction_Review-g60713-d557319-Reviews-Kong_Chow_Temple-San_Francisco_California.html"
"c71899618c7d2ac075e7cae0df21b84eb72c576a","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","US-101 , Golden Gate Bridge , Sausalito , CA 94965","Vista Point","Sausalito","14159215858","Lookouts , Sights & Landmarks","310","#1","The vista offers a different view of Golden Gate. Of course it is not the famous view nor is it the best yet it is a nice one and the fun of it is that it is a different angle to... read more","https://www.tripadvisor.com/Attraction_Review-g33062-d7717211-Reviews-or110-Vista_Point-Sausalito_Marin_County_California.html"
"a08ff751d68741e4ffe1f787b1622dd21934a9ff","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate Park , San Francisco , CA 94117","Japanese Tea Garden","San Francisco","+1 415-752-4227","Gardens , Nature & Parks As featured in San Francisco for families and 1 other guide Overview Tours & Tickets Reviews (2,237) Q&A (2) Location More Write a Review Save Book a Tour","2,237","#40","To walk around this beautiful, fantastically well kept japanese garden brings peace and joy to my heart.. when possible try to get a seat at the tea bar and enjoy the fantastic... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d142415-Reviews-Japanese_Tea_Garden-San_Francisco_California.html"
