"subject","type","label","long","long_round","lat","lat_round","comment","abstract"
"http://dbpedia.org/resource/Redwood_Village,_San_Diego","http://dbpedia.org/resource/List_of_communities_and_neighborhoods_of_San_Diego","Redwood Village, San Diego","-117.0643920898438",-117.06,"32.74694442749023",32.75,"Redwood Village is a neighborhood of the Mid-City region of San Diego, California. Formerly known as Darnall, on June 7, 2007, residents voted to change the name of the neighborhood to Redwood Village. Redwood Village is a mostly residential neighborhood, with the exception of the area South of University avenue which is home to the University Square Shopping Center.","Redwood Village is a neighborhood of the Mid-City region of San Diego, California. Formerly known as Darnall, on June 7, 2007, residents voted to change the name of the neighborhood to Redwood Village. Redwood Village is a mostly residential neighborhood, with the exception of the area South of University avenue which is home to the University Square Shopping Center."
"http://dbpedia.org/resource/Redwood_Village,_San_Diego","http://dbpedia.org/resource/List_of_communities_and_neighborhoods_of_San_Diego","Redwood Village, San Diego","-117.0687103271484",-117.07,"32.74694442749023",32.75,"Redwood Village is a neighborhood of the Mid-City region of San Diego, California. Formerly known as Darnall, on June 7, 2007, residents voted to change the name of the neighborhood to Redwood Village. Redwood Village is a mostly residential neighborhood, with the exception of the area South of University avenue which is home to the University Square Shopping Center.","Redwood Village is a neighborhood of the Mid-City region of San Diego, California. Formerly known as Darnall, on June 7, 2007, residents voted to change the name of the neighborhood to Redwood Village. Redwood Village is a mostly residential neighborhood, with the exception of the area South of University avenue which is home to the University Square Shopping Center."
"http://dbpedia.org/resource/Schilling,_California","http://dbpedia.org/resource/Unincorporated_area","Schilling, California","-119.9138870239258",-119.91,"36.40888977050781",36.41,"Schilling, formerly Shilling, is an unincorporated community in Fresno County, California. It is located on the Atchison, Topeka and Santa Fe Railroad 2 miles (3.2 km) south-southeast of Lanare at an elevation of 213 feet (65 m).","Schilling, formerly Shilling, is an unincorporated community in Fresno County, California. It is located on the Atchison, Topeka and Santa Fe Railroad 2 miles (3.2 km) south-southeast of Lanare at an elevation of 213 feet (65 m)."
"http://dbpedia.org/resource/Silt,_California","http://dbpedia.org/resource/Unincorporated_area","Silt, California","-117.7494430541992",-117.75,"34.99972152709961",35.00,"Silt is an unincorporated community in Kern County, California. It lies at an elevation of 2333 feet (711 m).","Silt is an unincorporated community in Kern County, California. It lies at an elevation of 2333 feet (711 m)."
"http://dbpedia.org/resource/Silverado_Resort,_California","http://dbpedia.org/resource/Census-designated_place","Silverado Resort, California","-122.2639999389648",-122.26,"38.3489990234375",38.35,"Silverado Resort is a census-designated place (CDP) in Napa County, California, United States, centered on a 1,200-acre (4.9 km2) tennis, golf and spa resort in the Napa Valley known as the Silverado Country Club. The population of the CDP was 1,095 at the 2010 census.","Silverado Resort is a census-designated place (CDP) in Napa County, California, United States, centered on a 1,200-acre (4.9 km2) tennis, golf and spa resort in the Napa Valley known as the Silverado Country Club. The population of the CDP was 1,095 at the 2010 census."
"http://dbpedia.org/resource/Swingle,_California","http://dbpedia.org/resource/Unincorporated_area","Swingle, California","-121.6755523681641",-121.68,"38.55833435058594",38.56,"Swingle is an unincorporated community in Yolo County, California. It is located on the Union Pacific Railroad 4 miles (6.4 km) east of Davis at an elevation of 33 feet (10 m). In the late 19th century, Swingle contained cattle pens and was a shipment point on the Southern Pacific Railroad for cattle to market. A 1913 book described Swingle, along with Webster, as along the main automobile route from Davis to Broderick.","Swingle is an unincorporated community in Yolo County, California. It is located on the Union Pacific Railroad 4 miles (6.4 km) east of Davis at an elevation of 33 feet (10 m). In the late 19th century, Swingle contained cattle pens and was a shipment point on the Southern Pacific Railroad for cattle to market. A 1913 book described Swingle, along with Webster, as along the main automobile route from Davis to Broderick."
"http://dbpedia.org/resource/Tassajara,_California","http://dbpedia.org/resource/Unincorporated_area","Tassajara, California","-121.8636093139648",-121.86,"37.79583358764648",37.80,"Tassajara (until 1959, Tassajero; also formerly called Tasajero and Tassajera) is an unincorporated community in Contra Costa County, California, United States. It is located on the east bank of Tassajara Creek, 6.5 miles (10 km) south-southeast of Mount Diablo, at an elevation of 709 feet (216 m). Together with Blackhawk it forms the Blackhawk-Camino Tassajara census designated place (CDP).A post office operated at Tassajara from 1896 to 1922.","Tassajara (until 1959, Tassajero; also formerly called Tasajero and Tassajera) is an unincorporated community in Contra Costa County, California, United States. It is located on the east bank of Tassajara Creek, 6.5 miles (10 km) south-southeast of Mount Diablo, at an elevation of 709 feet (216 m). Together with Blackhawk it forms the Blackhawk-Camino Tassajara census designated place (CDP). A post office operated at Tassajara from 1896 to 1922."
"http://dbpedia.org/resource/Tassajara_Hot_Springs,_California","http://dbpedia.org/resource/Unincorporated_area","Tassajara Hot Springs, California","-121.5488891601562",-121.55,"36.23416519165039",36.23,"Tassajara Hot Springs (formerly, Tassajara) is an unincorporated community in Monterey County, California, located 9 miles (14 km) east-northeast of Partington Point, at an elevation of 1637 feet (499 m).The Tassajara post office operated from 1892 to 1894 followed by the Tassajara Hot Springs Post Office, which was open from 1912 until 1944. A hotel was built at the site between 1893–1894 and the (Tassajara Hot Springs) resort established at one of the 17 or so natural hot springs in the area. The name comes from Native American or Mexican and means ""the place where meat is cured by drying"".","Tassajara Hot Springs (formerly, Tassajara) is an unincorporated community in Monterey County, California, located 9 miles (14 km) east-northeast of Partington Point, at an elevation of 1637 feet (499 m). The Tassajara post office operated from 1892 to 1894 followed by the Tassajara Hot Springs Post Office, which was open from 1912 until 1944. A hotel was built at the site between 1893–1894 and the (Tassajara Hot Springs) resort established at one of the 17 or so natural hot springs in the area. The name comes from Native American or Mexican and means ""the place where meat is cured by drying""."
"http://dbpedia.org/resource/Verdant,_California","http://dbpedia.org/resource/Unincorporated_area","Verdant, California","-115.5588912963867",-115.56,"33.11750030517578",33.12,"Verdant is an unincorporated community in Imperial County, California. It is located on the Southern Pacific Railroad 2.5 miles (4 km) west-southwest of Calipatria, at an elevation of 197 feet (60 m) below sea level.","Verdant is an unincorporated community in Imperial County, California. It is located on the Southern Pacific Railroad 2.5 miles (4 km) west-southwest of Calipatria, at an elevation of 197 feet (60 m) below sea level."
"http://dbpedia.org/resource/Weimar,_California","http://dbpedia.org/resource/Unincorporated_area","Weimar, California","-120.9725036621094",-120.97,"39.03749847412109",39.04,"Weimar (formerly, New England Mills and Weimer) is an unincorporated community in Placer County, California, located in the Sacramento area. Weimar is located 4.5 miles (7.2 km) south-southwest of Colfax.By car, Weimar is about one hour from Reno, Nevada and about one hour northeast of Sacramento, California on east I-80. It is directly adjacent to Interstate 80. Amtrak stops at Colfax, California which is about 3 miles east on I-80 past Weimar. Weimar, California was originally named New England Mills. The elevation is about 2300–2600 feet.","Weimar (formerly, New England Mills and Weimer) is an unincorporated community in Placer County, California, located in the Sacramento area. Weimar is located 4.5 miles (7.2 km) south-southwest of Colfax. By car, Weimar is about one hour from Reno, Nevada and about one hour northeast of Sacramento, California on east I-80. It is directly adjacent to Interstate 80. Amtrak stops at Colfax, California which is about 3 miles east on I-80 past Weimar. Weimar, California was originally named New England Mills. The elevation is about 2300–2600 feet. Weimar has a campground in it, and also has access to the North Fork of the American River. The former Weimar Sanitorium, a Tuberculosis treatment hospital, is now Weimar Institute, home to the NEWSTART Lifestyle Program. The Institute also includes Weimar College, and Weimar Academy, a boarding school for high school students, both associated with the Seventh-day Adventist Church. It is also home to the Weimar Hills Charter School, which offers grades 4th through 8th. The Weimar post office opened in 1866. Its ZIP code is 95736 and its area code 530."
